1,0.0
2,1.0
3,2.66363
4,4.83352
5,7.39963
6,10.30391
7,13.47371
8,16.9216
9,20.58891
10,24.45443
11,28.47852
12,32.68563
13,37.03803
14,41.54385
15,46.13503
16,50.93523
17,55.84924
18,60.81088
19,65.91619
20,71.1255
21,76.35704
22,81.79673
23,87.2546
24,92.73705
25,98.49216
26,104.09935
27,109.95291
28,115.80041
29,121.70332
30,127.68528
31,133.69845
32,139.84768
33,146.01236
34,152.26155
35,158.54578
36,164.86049
37,171.33653
38,177.80123
39,184.31622
40,190.8754
41,197.44053
42,204.1959
43,210.83244
44,217.48562
45,224.16153
46,230.99656
47,238.10446
48,245.01822
49,252.0715
50,258.9422
