1,0.0
2,1.0
3,2.66473
4,4.8363
5,7.40219
6,10.30161
7,13.47645
8,16.91431
9,20.57959
10,24.44175
11,28.46364
12,32.70373
13,37.06259
14,41.54751
15,46.19196
16,50.98242
17,55.81632
18,60.83539
19,65.92326
20,71.13215
21,76.40407
22,81.77085
23,87.24069
24,92.86469
25,98.41739
26,104.02269
27,109.88634
28,115.73472
29,121.73252
30,127.65833
31,133.65833
32,139.84666
33,145.98066
34,152.32564
35,158.53319
36,164.86817
37,171.33517
38,177.94066
39,184.25916
40,190.86511
41,197.43706
42,204.16977
43,210.84292
44,217.56884
45,224.28743
46,231.15405
47,237.97372
48,244.87664
49,251.8367
50,259.10717
