1,0.0
2,1.0
3,2.792
4,5.29573
5,8.4532
6,12.26138
7,16.6876
8,21.69852
9,27.39116
10,33.65231
11,40.62714
12,48.07833
13,56.31155
14,65.00532
15,74.37867
16,84.48586
17,94.97183
18,106.295
19,118.10323
20,130.5925
21,143.7394
22,157.42968
23,171.90968
24,186.9823
25,202.5404
26,218.59647
27,235.47574
28,252.8999
29,270.94998
30,289.80838
31,308.7846
32,328.97733
33,349.92682
34,370.66255
35,392.37893
36,415.10425
37,438.20991
38,461.68537
39,486.09016
40,510.77586
41,536.65999
42,562.36275
43,589.23734
44,616.7094
45,644.69754
46,673.34684
47,702.84943
48,733.1132
49,762.48838
50,793.69423
51,826.08774
52,857.76949
53,891.6315
54,925.0244
55,959.36411
56,994.49699
57,1029.24115
58,1065.50848
59,1102.02731
60,1139.21773
61,1176.84487
62,1215.56669
63,1255.23076
64,1295.03913
65,1333.92878
66,1375.6728
67,1418.36213
68,1459.93629
69,1502.01991
70,1547.01811
71,1590.87163
72,1634.8271
73,1680.87382
74,1727.79609
75,1772.89618
76,1821.1386
77,1867.77808
78,1918.13997
79,1967.63408
80,2015.73285
81,2068.175
82,2118.52215
83,2169.72908
84,2222.42
85,2273.91481
86,2326.83348
87,2380.87746
88,2434.60261
89,2492.78582
90,2547.68669
91,2602.9796
92,2661.4518
93,2720.33733
94,2777.58171
95,2836.65331
96,2896.52908
97,2956.64381
98,3019.49533
99,3078.89209
100,3140.07697
101,3206.73343
102,3267.09679
103,3331.53667
104,3396.36737
105,3461.42582
106,3528.0847
107,3592.11699
108,3660.7215
109,3730.29369
110,3795.71052
111,3865.97706
112,3934.71525
113,4008.65609
114,4075.01286
115,4146.97751
116,4219.08114
117,4290.6926
118,4365.13507
119,4442.12349
120,4515.57312
121,4591.44623
122,4664.3744
123,4743.68535
124,4819.94489
125,4898.28874
126,4977.3488
127,5056.34345
128,5133.94619
129,5213.00693
130,5296.52929
131,5379.4152
132,5456.76163
133,5540.62627
134,5624.04123
135,5710.23231
136,5793.56068
137,5875.20969
138,5963.73893
139,6047.71831
140,6136.34856
141,6223.30167
142,6314.96968
143,6401.23681
144,6490.30158
145,6584.22679
146,6672.5013
147,6764.08869
148,6854.89657
149,6947.75751
150,7041.75952
151,7129.8935
152,7230.19055
153,7323.65591
154,7419.63936
155,7512.96022
156,7610.88864
157,7711.50157
158,7806.30249
159,7911.50023
160,8005.75026
161,8104.21879
162,8209.50171
163,8310.38954
164,8413.45777
165,8511.77418
166,8620.57106
167,8718.98396
168,8824.15361
169,8929.29282
170,9037.52173
171,9141.42207
172,9245.56579
173,9354.60339
174,9465.22713
175,9570.44819
176,9680.20065
177,9791.31279
178,9900.74692
179,10014.55081
180,10123.30965
181,10242.34757
182,10351.79975
183,10468.92093
184,10585.93703
185,10686.64168
186,10814.22729
187,10923.29854
188,11035.55256
189,11161.96839
190,11282.62525
191,11402.40611
192,11517.7322
193,11638.11917
194,11756.37242
195,11870.58027
196,11996.93882
197,12120.14755
198,12239.35557
199,12374.54381
200,12504.64761
201,12616.33029
202,12743.67499
203,12866.47192
204,12997.06888
205,13129.2268
206,13246.98077
207,13383.46321
208,13515.8243
209,13640.35883
210,13768.86242
211,13891.12
212,14040.31057
213,14161.04045
214,14300.49939
215,14428.29609
216,14567.28099
217,14704.52426
218,14834.9736
219,14974.42741
220,15109.98963
221,15241.42801
222,15386.36368
223,15517.89413
224,15661.70985
225,15796.34249
226,15944.87561
227,16073.10991
228,16228.71927
229,16360.01613
230,16510.25709
231,16648.16164
232,16796.21962
233,16937.73447
234,17093.71102
235,17237.73408
236,17375.82647
237,17523.33456
238,17672.00142
239,17818.25486
240,17971.97009
241,18120.7405
242,18262.18257
243,18426.06256
244,18575.44172
245,18730.31178
246,18886.76471
247,19028.581
248,19193.02123
249,19333.27041
250,19499.75108
251,19650.97042
252,19799.91117
253,19974.25224
254,20126.25442
255,20280.65336
256,20433.07158
257,20593.12404
258,20765.86449
259,20922.75918
260,21086.95659
261,21238.42504
262,21415.4806
263,21574.25456
264,21736.12312
265,21893.59057
266,22064.05659
267,22231.60688
268,22400.30842
269,22566.09669
270,22735.06916
271,22898.32845
272,23066.42459
273,23250.48305
274,23418.32942
275,23576.80816
276,23760.76661
277,23923.42949
278,24090.31697
279,24266.3984
280,24444.45958
281,24616.22166
282,24799.61173
283,24969.61175
284,25138.93971
285,25319.52966
286,25504.62456
287,25676.56882
288,25867.09329
289,26038.86097
290,26224.40766
291,26400.7418
292,26567.3698
293,26751.41885
294,26943.579
295,27123.40052
296,27315.71984
297,27496.98201
298,27680.87246
299,27855.96573
300,28054.5682
301,28234.82203
302,28435.6841
303,28621.93707
304,28808.2781
305,28981.80892
306,29176.9859
307,29372.45567
308,29570.16738
309,29766.00386
310,29939.42048
311,30139.27007
312,30329.44869
313,30526.26001
314,30731.39383
315,30918.28547
316,31109.47482
317,31313.43582
318,31506.92041
319,31727.66942
320,31916.81231
321,32105.09506
322,32309.95999
323,32514.43437
324,32715.15856
325,32908.15707
326,33108.30275
327,33326.13638
328,33520.64118
329,33722.75039
330,33934.15293
331,34150.68275
332,34349.55565
333,34550.16706
334,34779.04525
335,34960.49445
336,35157.09028
337,35385.82944
338,35603.26139
339,35807.03787
340,35996.21945
341,36227.38538
342,36429.21561
343,36646.27619
344,36866.04226
345,37081.61493
346,37305.75435
347,37510.12176
348,37710.00409
349,37949.47991
350,38151.84956
351,38376.84109
352,38600.55529
353,38808.00491
354,39021.25727
355,39260.37393
356,39484.95127
357,39705.67245
358,39917.08717
359,40158.19124
360,40370.09585
361,40610.96111
362,40824.12014
