1,0.0
2,1.0
3,2.66566
4,4.83977
5,7.39887
6,10.29768
7,13.49213
8,16.93061
9,20.5543
10,24.44483
11,28.49504
12,32.68702
13,37.03376
14,41.52602
15,46.16936
16,50.95276
17,55.81494
18,60.82606
19,65.90462
20,71.09435
21,76.41078
22,81.78339
23,87.28597
24,92.81136
25,98.47017
26,104.17847
27,109.93776
28,115.75994
29,121.73058
30,127.71498
31,133.72327
32,139.84848
33,146.04144
34,152.33841
35,158.70222
36,164.89429
37,171.2288
38,177.74881
39,184.31693
40,190.91854
41,197.45586
42,204.06322
43,210.8454
44,217.45102
45,224.33051
46,231.1375
47,237.99023
48,244.98558
49,251.80118
50,258.87888
51,266.01268
52,273.07086
53,280.13027
54,287.39341
55,294.42084
56,301.65575
57,309.0233
58,316.12686
59,323.62619
60,331.01273
61,338.24188
62,345.72846
63,353.15038
64,360.71966
65,368.29067
66,375.82103
67,383.50328
68,390.7617
69,398.56652
70,406.36749
71,414.00681
72,421.85285
73,429.48892
74,437.31195
75,445.0034
76,452.82722
77,460.6006
78,468.45833
79,476.48007
80,484.43
81,492.60047
82,500.37283
83,508.29922
84,516.48354
85,524.35702
86,532.42797
87,540.69654
88,548.73584
89,556.97316
90,564.81897
91,573.14629
92,581.1837
93,589.59308
94,597.75181
95,606.27166
96,614.37329
97,622.71839
98,631.29135
99,639.47437
100,647.54809
101,656.32765
102,664.22146
103,672.96707
104,681.34146
105,689.62177
106,698.60429
107,707.44284
108,715.59037
109,723.85323
110,732.88931
111,741.1715
112,750.06638
113,758.46098
114,767.25394
115,775.49545
116,784.58231
117,793.50451
118,801.36602
119,810.91987
120,818.95363
121,828.05486
122,836.7608
123,845.98322
124,854.62407
125,862.90556
126,872.34591
127,880.67784
128,889.81091
129,899.10159
130,907.60334
131,916.40806
132,925.53344
133,934.52193
134,943.32812
135,952.116
136,961.19064
137,970.18284
138,979.3298
139,988.07629
140,997.42017
141,1006.58805
142,1015.04163
143,1024.70994
144,1034.21008
145,1042.53343
146,1051.93746
147,1060.96067
148,1070.32323
149,1078.80388
150,1088.38442
151,1097.59518
152,1107.21466
153,1115.3386
154,1125.4989
155,1134.78776
156,1143.71197
157,1153.3814
158,1162.12889
159,1171.89248
160,1181.59567
161,1190.28867
162,1199.92964
163,1209.0635
164,1218.5273
165,1227.39149
166,1237.33621
167,1246.72281
168,1255.57461
169,1265.11671
170,1275.58466
171,1283.98388
172,1293.85724
173,1302.8095
174,1312.52862
175,1322.07571
176,1331.95183
177,1341.03223
178,1349.80439
179,1360.12175
180,1369.40385
181,1380.10318
182,1388.8984
183,1397.97073
184,1407.76123
185,1417.07748
186,1427.30574
187,1437.1761
188,1446.29529
189,1456.64722
190,1465.87384
191,1475.47285
192,1485.48829
193,1494.72355
194,1504.77487
195,1513.85917
196,1524.45866
197,1533.24018
198,1543.85299
199,1553.18085
200,1562.80171
201,1572.86609
202,1582.56064
203,1591.78214
204,1601.68868
205,1611.79617
206,1621.43494
207,1631.11933
208,1641.45546
209,1651.689
210,1661.79751
211,1671.38684
212,1680.40686
213,1690.90666
214,1700.69812
215,1710.22473
216,1720.74662
217,1730.75318
218,1740.53428
219,1750.68846
220,1760.48782
221,1769.56131
222,1780.66944
223,1789.62677
224,1799.55553
225,1810.264
226,1820.12032
227,1831.01179
228,1840.40096
229,1849.56279
230,1860.62543
231,1869.41754
232,1879.61694
233,1890.56076
234,1900.30978
235,1910.46014
236,1920.03122
237,1930.78204
238,1941.19016
239,1950.70472
240,1961.18781
241,1970.41702
242,1980.67757
243,1991.87248
244,2001.03497
245,2011.68087
246,2021.52484
247,2032.16773
248,2041.63384
249,2052.35656
250,2062.37138
251,2073.02007
252,2083.34697
253,2094.01644
254,2103.66657
255,2114.38256
256,2123.99513
257,2134.78983
258,2143.83436
259,2155.05447
260,2165.32387
261,2174.68015
262,2186.02062
263,2196.25334
264,2206.14261
265,2216.2663
266,2226.4652
267,2237.46814
268,2248.33413
269,2257.61932
270,2268.18831
271,2278.37291
272,2289.01889
273,2298.48806
274,2308.89785
275,2319.79094
276,2331.03557
277,2341.72819
278,2351.07508
279,2361.85251
280,2371.91433
281,2382.55014
282,2393.90274
283,2403.44004
284,2414.80277
285,2424.57077
286,2434.57538
287,2445.56569
288,2455.72047
289,2467.14117
290,2477.19923
291,2487.24895
292,2498.02514
293,2508.84129
294,2518.41805
295,2529.16483
296,2539.5467
297,2551.38111
298,2561.14384
299,2572.25734
300,2582.60482
301,2592.11627
302,2603.02138
303,2615.56769
304,2624.22422
305,2635.10314
306,2645.09225
307,2656.28314
308,2667.56026
309,2676.56581
310,2688.53248
311,2699.11764
312,2709.43321
313,2719.38216
314,2731.09326
315,2741.48025
316,2752.85209
317,2763.70049
318,2772.87413
319,2784.29906
320,2793.61397
321,2806.286
322,2815.86143
323,2827.08624
324,2836.81355
325,2848.95477
326,2859.32335
327,2870.26905
328,2880.74141
329,2892.47682
330,2902.70918
331,2912.79331
332,2923.99034
333,2934.8029
334,2945.29148
335,2955.4861
336,2967.53928
337,2978.31117
338,2990.45729
339,2998.15153
340,3008.48895
341,3019.76764
342,3032.53887
343,3042.28859
344,3053.29241
345,3063.44496
346,3074.9282
347,3085.92222
348,3095.77698
349,3107.45448
350,3119.20277
351,3129.17007
352,3139.62151
353,3152.00012
354,3161.63887
355,3173.13423
356,3184.65584
357,3194.98445
358,3205.24459
359,3217.91791
360,3227.29865
361,3237.93346
362,3250.15657
363,3259.79704
364,3271.24325
365,3282.13162
366,3293.62296
367,3302.99006
368,3315.92905
369,3326.35889
370,3337.82826
371,3346.90014
372,3358.53189
